geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
1278	COL1A2	collagen, type I, alpha 2	umls:C0029408	Osteoarthritis	0.300895674786456	4	Biomarker	CTD_human, BeFree
1296	COL8A2	collagen, type VIII, alpha 2	umls:C0339284	Corneal Dystrophy, Posterior Polymorphous, 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
1401	CRP	C-reactive protein, pentraxin-related	umls:C0024530	Malaria	0.300895674786456	4	Biomarker	CTD_human, BeFree
1401	CRP	C-reactive protein, pentraxin-related	umls:C0033860	Psoriasis	0.300895674786456	4	Biomarker	CTD_human, BeFree
1415	CRYBB2	crystallin, beta B2	umls:C0344523	Cerulean cataract	0.300895674786456	3	Biomarker	CTD_human, BeFree
1433	CSE	choreoathetosis/spasticity, episodic (paroxysmal choreoathetosis/spasticity)	umls:C1832855	Choreoathetosis/Spasticity, Episodic	0.300895674786456	3	Biomarker	CTD_human, BeFree
1442	CSH1	chorionic somatomammotropin hormone 1 (placental lactogen)	umls:C0175693	Silver-Russell Syndrome	0.300895674786456	3	Biomarker	CTD_human, BeFree
11330	CTRC	chymotrypsin C (caldecrin)	umls:C0238339	Hereditary pancreatitis	0.300895674786456	3	Biomarker	CTD_human, BeFree
6374	CXCL5	chemokine (C-X-C motif) ligand 5	umls:C0032285	Pneumonia	0.300895674786456	4	Biomarker	CTD_human, BeFree
1586	CYP17A1	cytochrome P450, family 17, subfamily A, polypeptide 1	umls:C2239176	Carcinoma, Hepatocellular	0.300895674786456	3	Biomarker	CTD_human, BeFree
1544	CYP1A2	cytochrome P450, family 1, subfamily A, polypeptide 2	umls:C0007137	Carcinoma, Squamous Cell	0.300895674786456	3	Biomarker	CTD_human, BeFree
1555	CYP2B6	cytochrome P450, family 2, subfamily B, polypeptide 6	umls:C0022661	Kidney Failure, Chronic	0.300895674786456	3	Biomarker	CTD_human, BeFree
1571	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	umls:C0001418	Adenocarcinoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
1581	CYP7A1	cytochrome P450, family 7, subfamily A, polypeptide 1	umls:C0008370	Cholestasis	0.300895674786456	5	Biomarker	CTD_human, BeFree
1612	DAPK1	death-associated protein kinase 1	umls:C0007138	Carcinoma, Transitional Cell	0.300895674786456	4	Biomarker	CTD_human, BeFree
1616	DAXX	death-domain associated protein	umls:C0206754	Neuroendocrine Tumors	0.300895674786456	4	Biomarker	CTD_human, BeFree
1634	DCN	decorin	umls:C1864738	Corneal Dystrophy, Congenital Stromal	0.300895674786456	3	Biomarker	CTD_human, BeFree
54541	DDIT4	DNA-damage-inducible transcript 4	umls:C0030567	Parkinson Disease	0.300895674786456	3	Therapeutic	CTD_human, BeFree
10774	DHS	dehydrated hereditary stomatocytosis	umls:C0272051	Xerocytosis, hereditary	0.300895674786456	3	Biomarker	CTD_human, BeFree
84925	DIRC2	disrupted in renal carcinoma 2	umls:C0007134	Carcinoma, Renal Cell	0.300895674786456	3	Biomarker	CTD_human, BeFree
1738	DLD	dihydrolipoamide dehydrogenase	umls:C0023264	Leigh Disease	0.300895674786456	3	Biomarker	CTD_human, BeFree
10683	DLL3	delta-like 3 (Drosophila)	umls:C0000768	Congenital Abnormalities	0.300895674786456	4	Biomarker	CTD_human, BeFree
1747	DLX3	distal-less homeobox 3	umls:C1863012	Amelogenesis Imperfecta, Type IV	0.300895674786456	3	Biomarker	CTD_human, BeFree
1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	umls:C0007097	Carcinoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	umls:C0497327	Dementia	0.300895674786456	3	Biomarker	CTD_human, BeFree
1813	DRD2	dopamine receptor D2	umls:C0020538	Hypertension	0.300895674786456	4	Biomarker	CTD_human, BeFree
1813	DRD2	dopamine receptor D2	umls:C0026650	Movement Disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
1832	DSP	desmoplakin	umls:C1864826	Epidermolysis bullosa, lethal acantholytic	0.300895674786456	3	Biomarker	CTD_human, BeFree
50966	ECA1	epilepsy, childhood absence 1	umls:C0014553	Epilepsy, Absence	0.300895674786456	3	Biomarker	CTD_human, BeFree
1913	EEC1	ectrodactyly, ectodermal dysplasia and cleft lip/palate syndrome 1	umls:C1851841	Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/Palate Syndrome 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
30008	EFEMP2	EGF containing fibulin-like extracellular matrix protein 2	umls:C0268351	Cutis Laxa, Autosomal Recessive, Type I	0.300895674786456	3	Biomarker	CTD_human, BeFree
1947	EFNB1	ephrin-B1	umls:C0010278	Craniosynostoses	0.300895674786456	4	Biomarker	CTD_human, BeFree
1956	EGFR	epidermal growth factor receptor	umls:C0085548	Polycystic Kidney, Autosomal Recessive	0.300895674786456	4	Biomarker	CTD_human, BeFree
1958	EGR1	early growth response 1	umls:C0022116	Ischemia	0.300895674786456	4	Biomarker	CTD_human, BeFree
5610	EIF2AK2	eukaryotic translation initiation factor 2-alpha kinase 2	umls:C0021400	Influenza, Human	0.300895674786456	4	Biomarker	CTD_human, BeFree
50715	EJM2	epilepsy, juvenile myoclonic 2	umls:C0270853	Myoclonic Epilepsy, Juvenile	0.300895674786456	3	Biomarker	CTD_human, BeFree
100188863	ENDO1	Endometriosis, susceptibility to, 1	umls:C0014175	Endometriosis	0.300895674786456	3	Biomarker	CTD_human, BeFree
2056	EPO	erythropoietin	umls:C0002878	Anemia, Hemolytic	0.300895674786456	6	Therapeutic	CTD_human, BeFree
2067	ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	umls:C2931822	Nasopharyngeal carcinoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
2074	ERCC6	excision repair cross-complementing rodent repair deficiency, complementation group 6	umls:C1833561	UV-Sensitive Syndrome	0.300895674786456	3	Biomarker	CTD_human, BeFree
83715	ESPN	espin	umls:C0581883	Deafness	0.300895674786456	4	Biomarker	CTD_human, BeFree
2100	ESR2	estrogen receptor 2 (ER beta)	umls:C0010068	Coronary Disease	0.300895674786456	4	Biomarker	CTD_human, BeFree
51010	EXOSC3	exosome component 3	umls:C1843504	Pontocerebellar Hypoplasia Type 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
2146	EZH2	enhancer of zeste homolog 2 (Drosophila)	umls:C0079744	Lymphoma, Large B-Cell, Diffuse	0.300895674786456	4	Biomarker	CTD_human, BeFree
2161	F12	coagulation factor XII (Hageman factor)	umls:C0040038	Thromboembolism	0.300895674786456	4	Biomarker	CTD_human, BeFree
2147	F2	coagulation factor II (thrombin)	umls:C0085605	Liver Failure	0.300895674786456	4	Biomarker	CTD_human, BeFree
2157	F8	coagulation factor VIII, procoagulant component	umls:C0004364	Autoimmune Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
2157	F8	coagulation factor VIII, procoagulant component	umls:C0272325	Factor 8 deficiency, acquired	0.300895674786456	4	Therapeutic	CTD_human, BeFree
339145	FAM92B	family with sequence similarity 92, member B	umls:C0010346	Crohn Disease	0.300895674786456	4	Biomarker	CTD_human, BeFree
2213	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32)	umls:C0024530	Malaria	0.300895674786456	3	Biomarker	CTD_human, BeFree
2255	FGF10	fibroblast growth factor 10	umls:C0158667	Aplasia of Lacrimal and Salivary Glands	0.300895674786456	3	Biomarker	CTD_human, BeFree
2328	FMO3	flavin containing monooxygenase 3	umls:C0032580	Adenomatous Polyposis Coli	0.300895674786456	3	Therapeutic	CTD_human, BeFree
2335	FN1	fibronectin 1	umls:C0020538	Hypertension	0.300895674786456	5	Biomarker	CTD_human, BeFree
2301	FOXE3	forkhead box E3	umls:C1853230	Aphakia, congenital primary	0.300895674786456	3	Biomarker	CTD_human, BeFree
2560	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	umls:C0004352	Autistic Disorder	0.300895674786456	3	Biomarker	CTD_human, BeFree
2597	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	umls:C0007137	Carcinoma, Squamous Cell	0.300895674786456	4	Biomarker	CTD_human, BeFree
2520	GAST	gastrin	umls:C0004763	Barrett Esophagus	0.300895674786456	4	Biomarker	CTD_human, BeFree
2625	GATA3	GATA binding protein 3	umls:C0003873	Arthritis, Rheumatoid	0.300895674786456	4	Biomarker	CTD_human, BeFree
2628	GATM	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	umls:C2675179	Arginine:Glycine Amidinotransferase Deficiency	0.300895674786456	3	Biomarker	CTD_human, BeFree
2729	GCLC	glutamate-cysteine ligase, catalytic subunit	umls:C0002878	Anemia, Hemolytic	0.300895674786456	3	Biomarker	CTD_human, BeFree
2729	GCLC	glutamate-cysteine ligase, catalytic subunit	umls:C0027051	Myocardial Infarction	0.300895674786456	3	Biomarker	CTD_human, BeFree
2664	GDI1	GDP dissociation inhibitor 1	umls:C1136249	Mental Retardation, X-Linked	0.300895674786456	5	Biomarker	CTD_human, BeFree
2670	GFAP	glial fibrillary acidic protein	umls:C0014544	Epilepsy	0.300895674786456	4	Biomarker	CTD_human, BeFree
2739	GLO1	glyoxalase I	umls:C0003469	Anxiety Disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
2776	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide	umls:C0038505	Sturge-Weber Syndrome	0.300895674786456	3	Biomarker	CTD_human, BeFree
2778	GNAS	GNAS complex locus	umls:C0025362	Intellectual Disability	0.300895674786456	4	Biomarker	CTD_human, BeFree
84059	GPR98	G protein-coupled receptor 98	umls:C1858493	Febrile Convulsions, Familial, 4	0.300895674786456	3	Biomarker	CTD_human, BeFree
2876	GPX1	glutathione peroxidase 1	umls:C0007222	Cardiovascular Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
2904	GRIN2B	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	umls:C0025362	Intellectual Disability	0.300895674786456	3	Biomarker	CTD_human, BeFree
2950	GSTP1	glutathione S-transferase pi 1	umls:C0004352	Autistic Disorder	0.300895674786456	3	Biomarker	CTD_human, BeFree
3039	HBA1	hemoglobin, alpha 1	umls:C0032461	Polycythemia	0.300895674786456	4	Biomarker	CTD_human, BeFree
1839	HBEGF	heparin-binding EGF-like growth factor	umls:C0520459	Enterocolitis, Necrotizing	0.300895674786456	4	Therapeutic	CTD_human, BeFree
3062	HCRTR2	hypocretin (orexin) receptor 2	umls:C0027404	Narcolepsy	0.300895674786456	4	Biomarker	CTD_human, BeFree
3082	HGF	"hepatocyte growth factor (hepapoietin A	 scatter factor)"	umls:C0878544	Cardiomyopathies	0.300895674786456	3	Therapeutic	CTD_human, BeFree
3082	HGF	"hepatocyte growth factor (hepapoietin A	 scatter factor)"	umls:C0027819	Neuroblastoma	0.300895674786456	3	Biomarker	CTD_human, BeFree
3091	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	umls:C0279626	Esophageal Squamous Cell Carcinoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
3106	HLA-B	major histocompatibility complex, class I, B	umls:C0039103	Synovitis	0.300895674786456	4	Biomarker	CTD_human, BeFree
3115	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	umls:C0026896	Myasthenia Gravis	0.300895674786456	4	Biomarker	CTD_human, BeFree
3162	HMOX1	heme oxygenase (decycling) 1	umls:C0023903	Liver Neoplasms	0.300895674786456	4	Therapeutic	CTD_human, BeFree
6928	HNF1B	HNF1 homeobox B	umls:C0007134	Carcinoma, Renal Cell	0.300895674786456	3	Biomarker	CTD_human, BeFree
10481	HOXB13	homeobox B13	umls:C2931456	Prostate cancer, familial	0.300895674786456	3	Biomarker	CTD_human, BeFree
3240	HP	haptoglobin	umls:C0002895	Anemia, Sickle Cell	0.300895674786456	4	Biomarker	CTD_human, BeFree
3240	HP	haptoglobin	umls:C0004364	Autoimmune Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
3240	HP	haptoglobin	umls:C0019163	Hepatitis B	0.300895674786456	4	Biomarker	CTD_human, BeFree
3240	HP	haptoglobin	umls:C0023418	Leukemia	0.300895674786456	4	Biomarker	CTD_human, BeFree
3242	HPD	4-hydroxyphenylpyruvate dioxygenase	umls:C2931042	Hawkinsinuria	0.300895674786456	3	Biomarker	CTD_human, BeFree
3295	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4	umls:C0282528	Peroxisomal Disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
3357	HTR2B	5-hydroxytryptamine (serotonin) receptor 2B, G protein-coupled	umls:C0020542	Hypertension, Pulmonary	0.300895674786456	4	Biomarker	CTD_human, BeFree
3064	HTT	huntingtin	umls:C0026650	Movement Disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
57061	HYMAI	hydatidiform mole associated and imprinted (non-protein coding)	umls:C1832386	Diabetes Mellitus, Transient Neonatal, 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
3383	ICAM1	intercellular adhesion molecule 1	umls:C0151744	Myocardial Ischemia	0.300895674786456	4	Biomarker	CTD_human, BeFree
3383	ICAM1	intercellular adhesion molecule 1	umls:C0035309	Retinal Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
3417	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	umls:C0014084	Enchondromatosis	0.300895674786456	3	Biomarker	CTD_human, BeFree
64135	IFIH1	interferon induced with helicase C domain 1	umls:C0018213	Graves Disease	0.300895674786456	3	Biomarker	CTD_human, BeFree
64135	IFIH1	interferon induced with helicase C domain 1	umls:C0021400	Influenza, Human	0.300895674786456	4	Biomarker	CTD_human, BeFree
3439	IFNA1	interferon, alpha 1	umls:C0023903	Liver Neoplasms	0.300895674786456	4	Therapeutic	CTD_human, BeFree
3440	IFNA2	interferon, alpha 2	umls:C0007137	Carcinoma, Squamous Cell	0.300895674786456	4	Therapeutic	CTD_human, BeFree
3455	IFNAR2	interferon (alpha, beta and omega) receptor 2	umls:C0019163	Hepatitis B	0.300895674786456	3	Biomarker	CTD_human, BeFree
3458	IFNG	interferon, gamma	umls:C0241910	Hepatitis, Autoimmune	0.300895674786456	4	Biomarker	CTD_human, BeFree
3458	IFNG	interferon, gamma	umls:C0022398	Job's Syndrome	0.300895674786456	4	Biomarker	CTD_human, BeFree
3458	IFNG	interferon, gamma	umls:C0024314	Lymphoproliferative Disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
3458	IFNG	interferon, gamma	umls:C0031154	Peritonitis	0.300895674786456	4	Biomarker	CTD_human, BeFree
57560	IFT80	intraflagellar transport 80 homolog (Chlamydomonas)	umls:C0152427	Polydactyly	0.300895674786456	4	Biomarker	CTD_human, BeFree
3479	IGF1	insulin-like growth factor 1 (somatomedin C)	umls:C0010346	Crohn Disease	0.300895674786456	3	Biomarker	CTD_human, BeFree
3481	IGF2	insulin-like growth factor 2 (somatomedin A)	umls:C0009375	Colonic Neoplasms	0.300895674786456	4	Biomarker	CTD_human, BeFree
3586	IL10	interleukin 10	umls:C0014356	Enterocolitis	0.300895674786456	4	Biomarker	CTD_human, BeFree
3588	IL10RB	interleukin 10 receptor, beta	umls:C0019163	Hepatitis B	0.300895674786456	3	Biomarker	CTD_human, BeFree
3552	IL1A	interleukin 1, alpha	umls:C0037274	Skin Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
3557	IL1RN	interleukin 1 receptor antagonist	umls:C2748507	Deficiency of interleukin-1 receptor antagonist	0.300895674786456	3	Biomarker	CTD_human, BeFree
3558	IL2	interleukin 2	umls:C0001175	Acquired Immunodeficiency Syndrome	0.300895674786456	4	Therapeutic	CTD_human, BeFree
3558	IL2	interleukin 2	umls:C0027726	Nephrotic Syndrome	0.300895674786456	4	Biomarker	CTD_human, BeFree
3562	IL3	interleukin 3 (colony-stimulating factor, multiple)	umls:C0002871	Anemia	0.300895674786456	5	Therapeutic	CTD_human, BeFree
3569	IL6	interleukin 6 (interferon, beta 2)	umls:C0993582	Arthritis, Experimental	0.300895674786456	5	Biomarker	CTD_human, BeFree
3569	IL6	interleukin 6 (interferon, beta 2)	umls:C0004352	Autistic Disorder	0.300895674786456	4	Biomarker	CTD_human, BeFree
3630	INS	insulin	umls:C0007194	Cardiomyopathy, Hypertrophic	0.300895674786456	4	Biomarker	CTD_human, BeFree
3630	INS	insulin	umls:C0026848	Muscular Diseases	0.300895674786456	4	Biomarker	CTD_human, BeFree
3630	INS	insulin	umls:C0030305	Pancreatitis	0.300895674786456	4	Biomarker	CTD_human, BeFree
729920	ISPD	isoprenoid synthase domain containing	umls:C0265221	Hydrocephalus, Agyria, And Retinal Dysplasia	0.300895674786456	3	Biomarker	CTD_human, BeFree
3690	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	umls:C0010072	Coronary Thrombosis	0.300895674786456	4	Biomarker	CTD_human, BeFree
3710	ITPR3	inositol 1,4,5-trisphosphate receptor, type 3	umls:C0011854	Diabetes Mellitus, Type 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
3713	IVL	involucrin	umls:C0007137	Carcinoma, Squamous Cell	0.300895674786456	4	Biomarker	CTD_human, BeFree
10008	KCNE3	potassium voltage-gated channel, Isk-related family, member 3	umls:C0238357	Paralysis, Hyperkalemic Periodic	0.300895674786456	3	Biomarker	CTD_human, BeFree
3815	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	umls:C0684337	Neuroectodermal Tumors, Primitive, Peripheral	0.300895674786456	4	Biomarker	CTD_human, BeFree
9365	KL	klotho	umls:C0006663	Calcinosis	0.300895674786456	4	Biomarker	CTD_human, BeFree
55904	KMT2E	lysine (K)-specific methyltransferase 2E	umls:C0023418	Leukemia	0.300895674786456	4	Biomarker	CTD_human, BeFree
3827	KNG1	kininogen 1	umls:C0272340	Flaujeac factor deficiency	0.300895674786456	3	Biomarker	CTD_human, BeFree
3827	KNG1	kininogen 1	umls:C0020429	Hyperalgesia	0.300895674786456	12	Biomarker	CTD_human, BeFree
3845	KRAS	Kirsten rat sarcoma viral oncogene homolog	umls:C1458155	Breast Neoplasms	0.300895674786456	3	Biomarker	CTD_human, BeFree
3845	KRAS	Kirsten rat sarcoma viral oncogene homolog	umls:C0023903	Liver Neoplasms	0.300895674786456	5	Biomarker	CTD_human, BeFree
3845	KRAS	Kirsten rat sarcoma viral oncogene homolog	umls:C0024299	Lymphoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
3848	KRT1	keratin 1	umls:C1721006	Keratoderma, Palmoplantar, Epidermolytic	0.300895674786456	3	Biomarker	CTD_human, BeFree
3868	KRT16	keratin 16	umls:C1833030	Palmoplantar Keratoderma, Nonepidermolytic	0.300895674786456	3	Biomarker	CTD_human, BeFree
3915	LAMC1	laminin, gamma 1 (formerly LAMB2)	umls:C0877015	Pelvic Organ Prolapse	0.300895674786456	3	Biomarker	CTD_human, BeFree
3929	LBP	lipopolysaccharide binding protein	umls:C0028754	Obesity	0.300895674786456	3	Biomarker	CTD_human, BeFree
3953	LEPR	leptin receptor	umls:C0242339	Dyslipidemias	0.300895674786456	4	Biomarker	CTD_human, BeFree
3953	LEPR	leptin receptor	umls:C0020459	Hyperinsulinism	0.300895674786456	6	Biomarker	CTD_human, BeFree
3953	LEPR	leptin receptor	umls:C0021359	Infertility	0.300895674786456	4	Biomarker	CTD_human, BeFree
389421	LIN28B	lin-28 homolog B (C. elegans)	umls:C0027819	Neuroblastoma	0.300895674786456	3	Biomarker	CTD_human, BeFree
64327	LMBR1	limb development membrane protein 1	umls:C1868114	Triphalangeal thumb polysyndactyly syndrome	0.300895674786456	3	Biomarker	CTD_human, BeFree
64788	LMF1	lipase maturation factor 1	umls:C1855498	Lipase deficiency combined	0.300895674786456	3	Biomarker	CTD_human, BeFree
5605	MAP2K2	mitogen-activated protein kinase kinase 2	umls:C0587248	Costello Syndrome	0.300895674786456	4	Biomarker	CTD_human, BeFree
5605	MAP2K2	mitogen-activated protein kinase kinase 2	umls:C0025202	Melanoma	0.300895674786456	3	Biomarker	CTD_human, BeFree
1432	MAPK14	mitogen-activated protein kinase 14	umls:C0023903	Liver Neoplasms	0.300895674786456	4	Biomarker	CTD_human, BeFree
84466	MEGF10	multiple EGF-like-domains 10	umls:C0026848	Muscular Diseases	0.300895674786456	3	Biomarker	CTD_human, BeFree
4256	MGP	matrix Gla protein	umls:C1855607	Keutel syndrome	0.300895674786456	4	Biomarker	CTD_human, BeFree
4284	MIP	major intrinsic protein of lens fiber	umls:C1858679	Cataract, Autosomal Dominant	0.300895674786456	3	Biomarker	CTD_human, BeFree
4312	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	umls:C0002940	Aneurysm	0.300895674786456	3	Biomarker	CTD_human, BeFree
4312	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	umls:C0007131	Carcinoma, Non-Small-Cell Lung	0.300895674786456	3	Biomarker	CTD_human, BeFree
4320	MMP11	matrix metallopeptidase 11 (stromelysin 3)	umls:C0007131	Carcinoma, Non-Small-Cell Lung	0.300895674786456	3	Biomarker	CTD_human, BeFree
4353	MPO	myeloperoxidase	umls:C0009324	Colitis, Ulcerative	0.300895674786456	5	Biomarker	CTD_human, BeFree
4485	MST1	macrophage stimulating 1 (hepatocyte growth factor-like)	umls:C0566602	Primary sclerosing cholangitis	0.300895674786456	4	Biomarker	CTD_human, BeFree
4489	MT1A	metallothionein 1A	umls:C2239176	Carcinoma, Hepatocellular	0.300895674786456	5	Biomarker	CTD_human, BeFree
4524	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	umls:C0162429	Malnutrition	0.300895674786456	4	Biomarker	CTD_human, BeFree
4524	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	umls:C0037198	Sinus Thrombosis, Intracranial	0.300895674786456	4	Biomarker	CTD_human, BeFree
4602	MYB	v-myb avian myeloblastosis viral oncogene homolog	umls:C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0.300895674786456	3	Biomarker	CTD_human, BeFree
4609	MYC	v-myc avian myelocytomatosis viral oncogene homolog	umls:C0024121	Lung Neoplasms	0.300895674786456	4	Biomarker	CTD_human, BeFree
4610	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog	umls:C0149925	Small Cell Lung Carcinoma	0.300895674786456	4	Therapeutic	CTD_human, BeFree
4620	MYH2	myosin, heavy chain 2, skeletal muscle, adult	umls:C2931820	Inclusion body myopathy, autosomal dominant	0.300895674786456	3	Biomarker	CTD_human, BeFree
4635	MYL4	"myosin, light chain 4, alkali	 atrial, embryonic"	umls:C0007194	Cardiomyopathy, Hypertrophic	0.300895674786456	4	Biomarker	CTD_human, BeFree
4658	MYP2	myopia 2 (high grade, autosomal dominant)	umls:C1834531	Myopia 2	0.300895674786456	3	Biomarker	CTD_human, BeFree
26960	NBEA	neurobeachin	umls:C0004352	Autistic Disorder	0.300895674786456	4	Biomarker	CTD_human, BeFree
653361	NCF1	neutrophil cytosolic factor 1	umls:C0003873	Arthritis, Rheumatoid	0.300895674786456	4	Biomarker	CTD_human, BeFree
653361	NCF1	neutrophil cytosolic factor 1	umls:C0020538	Hypertension	0.300895674786456	5	Biomarker	CTD_human, BeFree
8648	NCOA1	nuclear receptor coactivator 1	umls:C0027627	Neoplasm Metastasis	0.300895674786456	3	Biomarker	CTD_human, BeFree
10397	NDRG1	N-myc downstream regulated 1	umls:C0025202	Melanoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
4720	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)	umls:C0878544	Cardiomyopathies	0.300895674786456	3	Biomarker	CTD_human, BeFree
4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	umls:C0022661	Kidney Failure, Chronic	0.300895674786456	4	Biomarker	CTD_human, BeFree
4808	NHLH2	nescient helix loop helix 2	umls:C0028754	Obesity	0.300895674786456	4	Biomarker	CTD_human, BeFree
4827	NM	neutrophil migration	umls:C1834174	Neutrophil Chemotactic Response	0.300895674786456	3	Biomarker	CTD_human, BeFree
4843	NOS2	nitric oxide synthase 2, inducible	umls:C0004153	Atherosclerosis	0.300895674786456	4	Biomarker	CTD_human, BeFree
4846	NOS3	nitric oxide synthase 3 (endothelial cell)	umls:C0003850	Arteriosclerosis	0.300895674786456	4	Therapeutic	CTD_human, BeFree
4851	NOTCH1	notch 1	umls:C0000768	Congenital Abnormalities	0.300895674786456	4	Biomarker	CTD_human, BeFree
4852	NPY	neuropeptide Y	umls:C0002395	Alzheimer Disease	0.300895674786456	4	Biomarker	CTD_human, BeFree
4852	NPY	neuropeptide Y	umls:C0014556	Epilepsy, Temporal Lobe	0.300895674786456	4	Therapeutic	CTD_human, BeFree
2516	NR5A1	nuclear receptor subfamily 5, group A, member 1	umls:C0018054	Gonadal Dysgenesis, 46,XY	0.300895674786456	6	Biomarker	CTD_human, BeFree
4901	NRL	neural retina leucine zipper	umls:C0035304	Retinal Degeneration	0.300895674786456	3	Biomarker	CTD_human, BeFree
8481	OFD1	oral-facial-digital syndrome 1	umls:C2749019	Joubert Syndrome 10	0.300895674786456	3	Biomarker	CTD_human, BeFree
8481	OFD1	oral-facial-digital syndrome 1	umls:C1846175	Simpson-Golabi-Behmel Syndrome, Type 2	0.300895674786456	3	Biomarker	CTD_human, BeFree
4988	OPRM1	opioid receptor, mu 1	umls:C0027796	Neuralgia	0.300895674786456	5	Biomarker	CTD_human, BeFree
4998	ORC1	origin recognition complex, subunit 1	umls:C0013336	Dwarfism	0.300895674786456	4	Biomarker	CTD_human, BeFree
5077	PAX3	paired box 3	umls:C0581883	Deafness	0.300895674786456	4	Biomarker	CTD_human, BeFree
5083	PAX9	paired box 9	umls:C3489529	TOOTH AGENESIS, SELECTIVE, 1	0.300895674786456	3	Biomarker	CTD_human, BeFree
5108	PCM1	pericentriolar material 1	umls:C0238463	Thyroid cancer, papillary	0.300895674786456	3	Biomarker	CTD_human, BeFree
5111	PCNA	proliferating cell nuclear antigen	umls:C0006118	Brain Neoplasms	0.300895674786456	4	Biomarker	CTD_human, BeFree
5133	PDCD1	programmed cell death 1	umls:C0025202	Melanoma	0.300895674786456	4	Therapeutic	CTD_human, BeFree
5158	PDE6B	phosphodiesterase 6B, cGMP-specific, rod, beta	umls:C0035304	Retinal Degeneration	0.300895674786456	6	Biomarker	CTD_human, BeFree
5160	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	umls:C0001125	Acidosis, Lactic	0.300895674786456	4	Biomarker	CTD_human, BeFree
5173	PDYN	prodynorphin	umls:C0036572	Seizures	0.300895674786456	4	Therapeutic	CTD_human, BeFree
5037	PEBP1	phosphatidylethanolamine binding protein 1	umls:C0007097	Carcinoma	0.300895674786456	4	Biomarker	CTD_human, BeFree
5189	PEX1	peroxisomal biogenesis factor 1	umls:C0282527	Refsum Disease, Infantile	0.300895674786456	3	Biomarker	CTD_human, BeFree
5192	PEX10	peroxisomal biogenesis factor 10	umls:C1832200	Peroxisome biogenesis disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
5194	PEX13	peroxisomal biogenesis factor 13	umls:C1832200	Peroxisome biogenesis disorders	0.300895674786456	4	Biomarker	CTD_human, BeFree
5824	PEX19	peroxisomal biogenesis factor 19	umls:C0043459	Zellweger Syndrome	0.300895674786456	3	Biomarker	CTD_human, BeFree
5245	PHB	prohibitin	umls:C2239176	Carcinoma, Hepatocellular	0.300895674786456	4	Biomarker	CTD_human, BeFree
26227	PHGDH	phosphoglycerate dehydrogenase	umls:C0025202	Melanoma	0.300895674786456	3	Biomarker	CTD_human, BeFree
